d_sense_max,epsilon,t_react,v_ship,v_obj,d_init,N_samples,bias_angle,time_interval,ship_types,ship_counts,collision_probability
1346.047943911153,62.65161572953975,13.256796838449397,7.108774050741208,8.349700100518096,2126.97519945637,1420,28.89658714631756,1.4403389780574494,"[100, 200]","[4, 4]",0.0
1286.0777553029736,50.2799385216785,12.980599843562992,11.835600766714519,7.296342888272436,2378.6737270580725,953,33.43260455542078,8.864700705495062,"[100, 200]","[3, 2]",0.0
666.341620166941,65.23316974589093,10.275423836418307,19.01809392599777,8.430384808544801,1861.2737793560605,945,60.77851656687598,5.624494732207796,"[100, 200]","[1, 4]",0.0
1066.918190476323,88.79241295192284,11.981652993150803,14.350406554820065,7.4420153462614325,1163.5235722455564,1452,57.18380399383167,1.005084268215804,"[100, 200]","[1, 4]",0.0
660.3147681782416,22.902420401840615,16.765254868187107,8.255019702591452,6.105239068713478,2422.184284636488,810,42.917901509882476,9.111200405940528,"[100, 200]","[3, 1]",0.0
1406.7512724650728,64.4801262357632,11.599152100260842,10.90699847781332,9.70664362129006,2442.6965961178175,1685,64.07632682426595,3.6451012266831997,"[100, 200]","[3, 2]",0.0
1200.2661607507428,70.42768399185589,7.1578570795691006,11.849863072032122,9.485332049825542,2843.575061493256,1982,69.26441701329817,8.192840854009841,"[100, 200]","[1, 3]",0.0
651.4623153785009,27.944507898180966,5.747887039529355,12.671629306132498,2.685876725360183,2824.482865174687,1913,88.90279198509342,2.6309530599100115,"[100, 200]","[2, 3]",0.0
1339.1319364780893,28.697522661211245,13.321084724350785,19.489001964731827,3.900498820533155,2012.963793989099,1750,8.850600863030415,9.442228890910174,"[100, 200]","[4, 3]",0.20354122120326915
796.2732919197306,37.18673492772044,12.936888859042625,16.79074462096611,3.921035200694054,1383.8929902821367,1753,3.551107966024143,8.016275762684767,"[100, 200]","[2, 2]",0.39896380690452227
800.582226916795,40.061661944506916,16.547013186542372,9.295186272367175,7.403187979198466,1446.3812773849768,1209,65.97719458279504,7.101348715956712,"[100, 200]","[1, 3]",0.0
1155.7113155316124,76.47027558804348,15.69807275165282,6.863008865525993,8.69147913647489,1595.0740888032383,682,20.594112480299298,2.964337867440535,"[100, 200]","[2, 1]",0.0011308781095531004
1253.0216669851557,59.84861394476284,8.81814832377762,13.279517374472237,8.394224543828813,1346.5496577645963,1103,71.62920233040137,6.874244531363677,"[100, 200]","[4, 3]",0.0
1190.9989917318812,35.2563155788915,8.685118187731774,13.793467334995931,8.28502847363826,1414.2536176159738,1302,21.496402735322757,3.029572337485818,"[100, 200]","[3, 1]",0.0017539594574846956
1110.1495331248836,38.557053403924854,17.1554604915953,12.134438091670456,9.3587134832874,2675.9817616539935,653,67.79845649384559,6.401124375465328,"[100, 200]","[3, 1]",0.0
1119.6475904688712,32.438139396919105,7.402478823961797,15.320057849259268,7.1107471907334485,1155.9300484187495,1110,79.98037964215538,7.71561108001378,"[100, 200]","[3, 4]",0.0
1173.8085480976656,35.87114496864635,7.900488918346706,6.850304919827019,4.508831968099457,2245.132300432828,1787,52.196632150909466,4.8374403471193315,"[100, 200]","[2, 3]",0.0
1231.5281936385823,80.7792607673866,19.808968278892316,19.67018145994319,7.260926683342375,2046.047563167189,1327,29.43013659727473,8.542028546861888,"[100, 200]","[4, 3]",0.0
1221.8739786061933,63.43115233450141,8.45852291756698,17.01411054632584,8.532026974093016,1675.7786344461824,1575,68.26336646530787,8.274307616836083,"[100, 200]","[1, 3]",0.0
659.7891858146536,65.47400333488426,19.60426758660384,9.744100673569907,9.460476783599434,1509.657390423687,631,0.8929107237243228,6.72456039960684,"[100, 200]","[1, 3]",0.4660619589710562
941.6482264849747,30.65181662022905,19.967918772107733,12.58031683246794,7.858518859628181,2400.1611605552407,1915,0.26485375735771144,8.05679116863423,"[100, 200]","[1, 4]",0.5134185138240211
1379.4397935553072,22.42786970830954,6.650664693947773,8.1350419438539,6.952426332736374,1798.0042683273964,1327,4.91587142888187,6.080639771994656,"[100, 200]","[1, 1]",0.32992829257703926
729.9746587683396,46.9903550924062,18.24011105910885,7.306247189438363,9.321340922494118,1664.6149504228054,1033,36.4912286260782,1.6885551639984213,"[100, 200]","[2, 4]",0.0
1274.9920148283832,26.576088793797172,15.93427084219386,6.565041871986388,5.847302724209213,1058.2002789760527,1328,22.14861429451176,5.997918580070262,"[100, 200]","[4, 3]",0.0017032475809254093
803.0945175241557,91.74963801682611,17.28108813772623,10.921134325864358,5.306942400522516,2048.4958365997363,1230,80.41657035682717,7.307441927613881,"[100, 200]","[1, 2]",0.0
1141.700956469871,49.88188463241574,13.385315383066294,14.042951838341006,4.696445678091216,2932.2887873378413,1925,79.43616562012544,4.283933253801357,"[100, 200]","[3, 3]",0.0
942.546210368231,68.60098722867096,19.86513884161384,10.58127250697969,2.91894506584961,1175.7588744137825,1064,53.383484774990954,8.85701112507244,"[100, 200]","[1, 2]",0.0
957.8015374839691,50.24322280354813,11.278332665964077,13.59046928641526,8.713852710874189,1036.483230305522,987,36.74960078123232,2.5965657956102044,"[100, 200]","[1, 3]",0.0
1471.2696823608958,87.115295742256,11.879913254478861,15.174635990363106,6.7543431633587145,1268.6896660188993,1049,6.932785699747632,9.562160081588603,"[100, 200]","[3, 4]",0.2534250743124616
587.6260085346935,70.55813544521473,5.926243952412462,7.9555467242232,2.1506433315937645,1753.9304057931918,1072,46.53516088752088,5.67128490176476,"[100, 200]","[4, 4]",0.0
1079.6890373186009,40.8875975352709,9.848349024979658,9.630758036968146,2.306793989261813,1865.1310451040679,1673,80.57684273995501,9.55981972590372,"[100, 200]","[2, 3]",0.0
1155.0072954794537,22.285439433084857,12.032413139283591,9.329234996883763,5.654740712234439,2233.0157514759785,1653,70.12658489619648,8.921998805031574,"[100, 200]","[4, 2]",0.0
527.6388356637206,47.43015958361171,5.841183392419047,7.983797100050904,2.4143218422766823,2747.0886938430685,1562,42.68314429271112,6.957901181295701,"[100, 200]","[1, 2]",0.0
1315.0184627449785,30.96091822592614,14.777239073087697,5.408806062371925,8.035430992827923,1272.5496209421767,1256,1.0763664112677218,8.541998536506918,"[100, 200]","[1, 2]",0.46264279848242673
1322.0009644471795,72.1881830770214,8.052626983050706,6.122685559472079,8.731202304797822,2336.095692291651,1361,84.49217396849201,2.044388781710806,"[100, 200]","[2, 1]",0.0
1112.8429578641071,57.883356953390276,15.687263175482279,8.374983452141002,9.034331754280327,1172.1001161518407,1524,64.94017031544453,5.706372249059366,"[100, 200]","[2, 2]",0.0
931.1711276818546,33.928409689811694,6.728345552951744,12.628770787483969,6.074145867991513,2173.157211616065,1639,8.010969492466275,1.1484402109149527,"[100, 200]","[1, 4]",0.2440088439863148
871.4823261876063,53.36988944089459,9.3454118084612,5.667181053654965,3.06004126321555,2931.773440924604,1519,71.40124933763657,4.0618839117007335,"[100, 200]","[4, 4]",0.0
569.8703430563726,92.0240681598053,8.160367224898106,8.941985337405917,4.4882372350161255,1395.582355894669,576,52.88871512038068,8.025026204935113,"[100, 200]","[1, 1]",0.0
1488.983569457498,85.4619711113553,7.762659653491731,8.927583574692454,6.466516947419341,1257.5748040019241,1229,31.548915671041442,6.7846071330541955,"[100, 200]","[3, 4]",0.0
640.3349501508409,51.14959692535237,11.8970487724817,15.807013678203493,3.283240808137678,2467.267272074819,1085,55.64785983833053,2.421102387344784,"[100, 200]","[1, 3]",0.0
858.7973320715698,84.37499501153836,18.525253549265592,11.223933637526137,2.3876430455142392,1555.670930694392,858,46.337535782600824,9.757866568937336,"[100, 200]","[1, 4]",0.0
543.7952420949978,42.64838222081424,12.0608013714761,11.230452222234163,3.8938037732505073,1478.7361462347837,1900,59.08365027163686,1.8599074332394898,"[100, 200]","[1, 3]",0.0
587.7611195622521,75.06812449007342,11.850385137255593,10.519136988249567,9.894369662029597,2681.4285747128497,1785,87.73396519186892,8.804732777247832,"[100, 200]","[1, 4]",0.0
1132.1311388833585,70.68911312317434,16.0195532157716,8.849624968518317,3.1957626536257244,1158.7152338104115,1754,11.682153057092792,9.836847586168401,"[100, 200]","[1, 4]",0.09328398602197516
745.920440248829,97.71574450554952,15.654261987369457,19.69181141004109,7.191788067273217,2709.632710851744,1398,23.643144413610376,3.904580318009879,"[100, 200]","[4, 1]",0.0
1371.2756049451964,52.881842529966164,14.390436585233502,10.483690054344224,6.1938524573857805,2963.0073444665977,1899,5.679566847669497,5.479762393533832,"[100, 200]","[3, 2]",0.2994983012128197
1256.2317643496215,32.157844467827424,10.68407716627517,9.09433187544235,8.391963093084534,1510.0753160496315,1694,6.761121927197067,6.378005378225341,"[100, 200]","[1, 4]",0.2604507751776037
1102.1276742282228,72.75079092854241,15.510093066494429,5.124538244123591,7.536366177600847,1972.3296830609036,864,83.05241353118143,7.3822437956295595,"[100, 200]","[1, 4]",0.0
853.8369036742376,72.69592717280398,8.553148492996412,10.986947770073527,5.685360618709291,1307.8533556563348,1708,61.935346804055044,9.886545427198564,"[100, 200]","[4, 2]",0.0
839.946487789595,91.58523911556144,6.926875238403927,9.272292767554493,5.228845492385365,2890.836797794954,1231,53.40745787569331,2.73347023437959,"[100, 200]","[1, 2]",0.0
984.5966152534547,74.64749567494405,8.905493838006102,18.96793759580611,6.900256135514545,1655.7318558276365,1082,50.06296848778097,4.034302630030919,"[100, 200]","[1, 1]",0.0
1257.6010990843201,32.11473094837936,18.29945623649944,11.467462045215804,3.7972626972695522,1855.1112763745186,679,47.62308894125654,9.898082249203858,"[100, 200]","[3, 1]",0.0
957.2509944486699,82.00480222687482,13.094743636658803,17.50451133366578,9.599544544249053,1544.8501556122424,909,25.294409182573084,3.8315946957329015,"[100, 200]","[4, 2]",0.0
592.1634560742784,20.004661792207735,7.905039729290506,17.354022194748755,6.831830241257198,2644.0221936195567,1794,33.80214374073195,2.755562800433675,"[100, 200]","[4, 3]",0.0
1487.8541023732694,86.45064979966571,9.810466857320272,10.719210193192714,8.780237560306775,2044.0442303868308,1683,56.18033036584139,8.557165262998485,"[100, 200]","[2, 4]",0.0
1293.256589146457,97.99613557650099,12.852564064657304,13.849160928238913,7.1030287401963035,2976.8813916808094,1300,24.578180606268393,4.035559398759565,"[100, 200]","[1, 3]",0.0
1307.43719168575,26.26464067920418,5.333633895955038,8.410538916638224,5.496862243857267,2598.241282059121,1424,70.39284353462689,1.4161247042180254,"[100, 200]","[4, 2]",0.0
1135.3156399925074,46.72732943869449,6.131384127962221,9.217604548934768,3.2366597166921904,1405.314592138519,745,55.39471922691226,9.488262013729553,"[100, 200]","[3, 3]",0.0
1076.7064675449433,51.13812747594692,8.046602542405537,11.631476340841154,9.419846316625646,1691.2281566610136,952,27.439382850000076,5.813473787824505,"[100, 200]","[3, 1]",0.0
1465.2979712358454,95.24236506336206,14.698435184475574,19.67296838435077,7.530166534011757,1283.8372447208108,842,12.630121765434692,3.5187812683995388,"[100, 200]","[4, 1]",0.11129527543984398
1496.4618664626141,68.16276709586177,11.549163865551755,12.445986927192216,5.005323996694838,2103.393386253505,1326,34.541054894431696,3.1649106494239856,"[100, 200]","[4, 4]",0.0
1095.85455097252,83.24274054847857,5.646607743750535,15.925810572395406,4.601505974895662,2229.1903540982794,694,85.26216749419815,2.489323321674688,"[100, 200]","[1, 2]",0.0
1118.13748224855,78.60753599772318,15.69594302183425,14.034658857058185,5.776156988811448,2602.0812470568553,1573,1.1535016258771558,2.7942484435335233,"[100, 200]","[1, 2]",0.4707145945698766
933.7953667177949,55.10313160640991,15.66577924454588,15.857476896174397,3.117738551674189,2803.023221097067,820,19.946242233374573,6.201478458566776,"[100, 200]","[2, 3]",0.0018986858974173071
786.1693627775005,87.32813472809221,18.538376146991848,7.854142654723664,3.5926151760934557,1703.360564540289,1386,87.21951045754759,5.9284491078036154,"[100, 200]","[1, 3]",0.0
1418.1690847175882,97.31364274807477,9.66441181279577,5.457091211001818,8.141816833588742,1817.296720217863,848,20.519569238216075,9.133859988675866,"[100, 200]","[4, 1]",0.0009105824667422045
563.411936853292,62.30475965984446,17.841041946435254,16.456468362199885,3.2179070589376018,2605.3948193192514,1802,30.130398272924676,7.8116294047735355,"[100, 200]","[1, 1]",0.0
984.094460580958,63.59212945041213,9.40152767594833,19.003749753530307,2.976803683659992,2265.373639122173,1705,67.8764244125197,8.232482359186239,"[100, 200]","[2, 1]",0.0
1459.2041702550005,97.37111202544538,19.470558133985776,13.472277696260905,5.90447216884125,1194.5697879875565,1584,11.81383981931717,7.992633219805723,"[100, 200]","[4, 1]",0.11354722654224313
758.8208547715599,76.03811421107567,18.26465037741289,19.17581866191954,4.602643648030175,1265.5981270109246,1979,62.45521569723987,5.716749597080503,"[100, 200]","[1, 2]",0.0
839.2828217951179,90.0769069482081,8.446277697015542,18.98473226412842,2.5890959369837923,2905.2219030858146,1031,29.644054476559123,3.295623237771302,"[100, 200]","[3, 1]",0.0
1032.254690652318,57.36740564551721,19.573307682449034,12.021449844069927,9.170444386582234,1129.6291941103082,547,14.55960014232657,4.601954240911031,"[100, 200]","[4, 3]",0.04597501633876559
513.1432401661305,77.48698828239708,10.24713884503854,10.264750365681783,4.143655196835429,1519.1873698573418,512,18.40123938942181,3.2889519515306436,"[100, 200]","[1, 3]",0.013985050608079313
1087.8272729350783,64.7120135037813,10.846742882076342,13.917627256696978,3.504150978723505,1241.0989986013283,656,37.70178694956184,8.347860036075598,"[100, 200]","[2, 4]",0.0
987.2578498422553,23.640633771415615,17.3397969825051,10.812373938468863,6.944261181713923,2853.343868455606,702,37.18522717529081,2.747536162402322,"[100, 200]","[3, 3]",0.0
535.8383863008384,23.02297322305207,16.635371941033412,13.791258973766357,6.99645278071279,1334.6825847695334,686,9.327546970815662,5.4185884110504645,"[100, 200]","[2, 2]",0.18164441654311386
845.9707476477374,55.10418638290184,19.067573132943345,5.748893110950379,7.521362206720386,2305.1525935209766,1182,76.58407941811333,1.2494641885032198,"[100, 200]","[4, 2]",0.0
1042.288978436879,88.35297387858616,6.976078716633262,19.681216709691725,4.967311515047792,2841.19551714834,1221,77.43286725349951,5.822527603198812,"[100, 200]","[2, 4]",0.0
562.3523255889238,81.17451189961614,15.625749975771159,15.002830623668377,4.34407096211196,2934.9446689261827,1045,78.56518517326971,7.0485887414586195,"[100, 200]","[3, 4]",0.0
872.4541979567689,28.372802453461983,18.67454299665939,13.568395351973813,4.550447176386395,1571.4357071153067,1693,47.91630596044978,4.070388440372652,"[100, 200]","[3, 1]",0.0
628.5572205178634,71.17626141182366,7.21525888863312,9.738014073869284,4.18098269126156,1504.1259569012325,1290,69.69372142936315,8.08048636889056,"[100, 200]","[2, 3]",0.0
1262.850675672838,78.83981795372074,12.70689809423001,18.263411060036816,7.582500326801687,2770.700279095634,1750,88.70049799382852,2.6233027271871,"[100, 200]","[2, 1]",0.0
673.1404945048994,43.667769280690784,15.361090859319397,14.887042036671795,2.8303874716173922,1712.31329105151,1551,45.03004808399545,7.939163936038249,"[100, 200]","[2, 1]",0.0
592.354753889902,26.65294564603763,7.053246509593354,7.7101072309583,2.6048163528790838,1303.0586440225309,1829,51.645654633001875,9.50758364434704,"[100, 200]","[3, 3]",0.0
1001.235915571356,37.213942107257914,11.72803908410681,8.873733223228573,4.3476608255725315,2870.690737458416,979,5.431128045590958,1.0547545187768068,"[100, 200]","[1, 4]",0.33881767674574564
1023.9966968660752,43.23374216020853,11.812724556308172,18.204743607052023,6.412191312304103,1904.0982437227929,865,3.906057012673352,1.6444231663636075,"[100, 200]","[1, 4]",0.3516821438598414
526.3115249641388,67.37644292018109,8.069083721269312,8.651125832029066,8.40095278270599,1164.5290671776213,1002,29.998114190621457,8.360651353246336,"[100, 200]","[3, 4]",0.0
569.0087297491098,85.60577454614543,9.82060393359166,13.198042417878874,5.349088831011332,2065.2781574145606,724,29.174358315319083,8.45263776396905,"[100, 200]","[3, 4]",0.0
1174.3801595376854,43.91071409533641,19.585431543871913,11.468093743333753,8.742363114185462,2507.6284202204574,1102,40.89790328736143,6.259763580514125,"[100, 200]","[3, 3]",0.0
1491.6956200180762,58.42507013909352,17.413024222898265,12.338042945854781,6.390710640881733,1873.3086149243927,845,40.175176276197654,3.400846216271074,"[100, 200]","[3, 1]",0.0
643.6297901881511,80.24202515649132,11.838754012335459,13.25132183095199,9.392189935252091,1521.4461385749119,1684,39.20551471034175,7.418723138773367,"[100, 200]","[2, 2]",0.0
734.6502283385848,73.50379871315633,8.10330807961288,6.855831109017193,8.866215728096037,2272.857964843734,1825,52.36181269289194,2.462656118492063,"[100, 200]","[4, 4]",0.0
1069.4241759008119,59.76790661282487,9.520491788685419,10.985979148117252,4.612951104388752,1357.0869234232423,935,68.05294347622056,1.1653447072755254,"[100, 200]","[4, 2]",0.0
796.6789866659482,88.2648207561075,14.624445916613944,13.230911524532033,8.854694633351862,1524.5545396889113,1702,9.88999115933719,4.962224925310364,"[100, 200]","[1, 3]",0.16161498367688143
1210.1421969754565,92.51180185915082,7.895631184993456,15.402769101812673,5.926918991646239,1868.965787121485,1623,44.84113117504352,2.399612194510549,"[100, 200]","[2, 4]",0.0
855.8477123257358,99.55388373153659,12.552756088273515,19.571940511925355,5.315794261942832,2317.6711104417172,501,0.20560088182346226,4.899346665532944,"[100, 200]","[3, 4]",0.4899205556696363
964.9453911839557,99.08394839688287,7.921068544816957,12.370144331719803,2.0534841471911562,1465.50289147388,1416,0.23490369237879283,7.230181880534985,"[100, 200]","[3, 4]",0.48323418919777583
754.6387513375164,25.493970074388052,7.281999198660348,7.559927246279782,9.773011337422815,2151.6948138197113,1270,46.679348573895744,9.856981564270473,"[100, 200]","[2, 4]",0.0
1252.0930106565615,42.31430430919783,11.086787798365679,10.65506244652319,9.548295839369377,2369.66269608862,1583,44.89939462868971,3.554194793969432,"[100, 200]","[2, 3]",0.0
1400.7825835602493,28.188368108762695,5.97254290007102,13.862168518103813,7.839397396622454,2206.361666100963,1914,74.52529093075162,9.187379689296904,"[100, 200]","[3, 2]",0.0
1479.0941779684802,80.7254984165458,11.449068192315496,9.744299278595138,2.4286193964373117,2771.79505170651,1144,87.06414960723527,3.2535838880463195,"[100, 200]","[3, 3]",0.0
846.942263987504,93.60177375642665,6.1461670034932485,9.318812275468611,6.526870812397814,2556.766751513746,795,38.69423365266511,4.494188061930739,"[100, 200]","[4, 3]",0.0
1190.6779142006608,21.837019606906665,5.2188354066992275,16.01512090187506,2.77787171710916,2623.563216322821,770,4.447974986747004,2.74429763795085,"[100, 200]","[2, 3]",0.32345641141340137
705.0988289694335,49.882070743117445,7.697981371759957,11.854565905054953,5.721078081461865,1995.4153289138796,1979,30.860271345483323,5.113997544055558,"[100, 200]","[2, 1]",0.0
1219.0889007744856,47.82805439883206,13.423630747096187,14.103409976526544,7.111720188723001,1498.315811874037,1341,60.15070856314546,7.3560742706145765,"[100, 200]","[2, 4]",0.0
512.9531103945609,74.53090341685994,18.796080622451203,6.4149301693362775,7.486317851135057,2119.865583911302,1189,23.495431150911568,8.913726963174033,"[100, 200]","[2, 3]",0.0
837.6273995507593,37.111971588246526,9.77158635449808,18.877953849691533,2.475293081006008,2024.0549760477697,1202,66.15183770176252,2.7033279603882403,"[100, 200]","[4, 2]",0.0
996.1941913670572,64.2206536187431,10.530869299568256,11.484853368678552,5.5422634657121055,1215.4611428154271,1895,53.35985086873832,2.915294728879957,"[100, 200]","[3, 4]",0.0
1197.4723594472794,49.55011020612532,8.685435067546715,8.794819423982723,9.777705589190683,2816.938433648393,661,44.24118220719542,2.902697652709616,"[100, 200]","[3, 4]",0.0
801.9166058885966,64.37288669571238,9.715084851208337,5.368792795627456,5.946264805511149,1569.6225534947253,1581,83.45247575706998,6.43410389933904,"[100, 200]","[2, 2]",0.0
1090.2631197236356,91.51070018691442,8.358928926999361,12.170298335690802,5.249638063084719,1068.235021931578,1616,81.14773528943115,2.7804564852886426,"[100, 200]","[1, 4]",0.0
1248.4409890722613,96.871045167201,8.608129574072514,14.14286800447233,6.08919444126679,2526.744627710872,886,42.323591858392014,4.3880678835602085,"[100, 200]","[2, 1]",0.0
1300.744143047224,87.56471191725402,8.571184976936452,10.564086603175419,7.112286553217535,2935.4586149205743,672,18.718709935785732,2.0336015557173246,"[100, 200]","[4, 3]",0.005893131916812995
1434.486205609916,81.80798632401263,6.449068407559553,6.242318966417618,8.28143874102936,2173.25575238093,579,18.776784915663768,5.475900208856979,"[100, 200]","[4, 3]",0.013668910187016903
961.1783727171317,42.80353918461607,16.540164513131145,15.07513774972606,3.6937584896807785,1742.4881790010227,743,54.18173941883632,2.9693596861648412,"[100, 200]","[3, 1]",0.0
1084.0424527411574,73.97779627957527,12.050982581034674,19.5614902684121,6.800893394828625,1535.5395907330847,650,75.57908940448297,6.091271395403247,"[100, 200]","[3, 3]",0.0
949.2599885547996,23.097549836453403,16.604091999827393,19.41666460454604,7.208932142770097,2627.285503673078,562,24.689745343709262,9.239585435709836,"[100, 200]","[2, 2]",0.0
1330.381640987632,67.71291539057128,13.765001206285888,18.39405529161592,2.4113271893905583,2786.872809262173,640,19.38706527562991,8.406755911336692,"[100, 200]","[1, 4]",0.0073564870379449546
981.2154217911263,58.4351602941223,5.838693978706134,19.170330270553393,4.485582692649079,2655.6926061990525,1070,68.14428461925027,2.10071015786957,"[100, 200]","[1, 2]",0.0
1360.8965052815593,42.978220880294344,14.123019984389835,17.851327790296228,2.0233877550121493,1719.6738928423433,1781,13.034411333141195,4.095216901925957,"[100, 200]","[1, 4]",0.08067242707917298
921.0926751441018,35.078446003225054,7.278383581851511,17.83086547976933,9.032274366119545,1832.6858442856137,747,30.638435503792195,1.6361164560410923,"[100, 200]","[4, 3]",0.0
549.6575368966949,42.6014321547282,5.6529471282059465,11.749397744410564,7.345855015828009,2033.6241938822056,924,81.975317690779,6.82127618305348,"[100, 200]","[1, 1]",0.0
1454.418725362066,55.46320929260573,7.471344286245483,15.156758967189216,2.2431443228538672,1186.7758040328406,1710,63.8685102331024,5.9283655756644835,"[100, 200]","[4, 3]",0.0
1356.090618683852,20.70622053368143,9.567450869045167,16.00428217593784,7.961180736356883,1919.2083178575301,1239,80.49581249518896,7.237546696618646,"[100, 200]","[1, 3]",0.0
605.6943792501359,92.48470971781025,8.121894829250607,5.790181254148973,7.521295687293723,1905.4321341678992,1721,64.14782476370473,5.653810673221681,"[100, 200]","[3, 2]",0.0
937.2421893383748,29.1518387166214,6.727580352779117,6.942677784205643,7.360694127134132,2867.7262611251035,1416,2.915311838590142,2.891137255004314,"[100, 200]","[2, 4]",0.37038188935872846
579.3752215695207,63.6567711901084,9.805629905838641,13.691344623981506,4.619188127284578,2763.2480813806906,599,18.511796570074207,7.613263917224896,"[100, 200]","[3, 1]",0.011937133548874832
685.3728065961956,99.35656031296686,10.383406870098437,18.70507452871913,7.961519604760291,2631.24145517331,1216,33.452789968684115,3.268091985809828,"[100, 200]","[2, 1]",0.0
1034.2265855711298,27.90575281387005,9.955053863559908,5.612668900144831,6.22689168486374,1149.3291550589513,1569,47.01767374996934,6.1406491046996035,"[100, 200]","[3, 1]",0.0
1432.8231961770875,53.53941946436396,10.596453878273179,14.755495991569422,3.39849596824755,1731.2953777809785,1289,46.26947240707031,7.188662118255637,"[100, 200]","[4, 3]",0.0
1002.4609477518534,57.95518228123691,17.212291463154024,8.507448024343558,2.9051034675638485,2152.262414191062,1303,4.026512200791417,7.26910651268293,"[100, 200]","[3, 3]",0.3607310460939503
704.1155216973694,89.23295193682503,8.935766950427986,18.713290809666812,5.526356457358059,1228.4922282752532,901,32.85466481613301,2.6325161151454655,"[100, 200]","[1, 4]",0.0
1363.405324067303,22.16166326856459,10.912692377031576,10.091888473448934,2.868846957617926,1662.0884957959863,1088,34.325932639532496,3.1950624632480573,"[100, 200]","[3, 1]",0.0
1082.9850459454606,74.35365229955929,13.112726160642204,15.399778175592475,8.036162554260992,1510.948622709032,1601,11.20837156423939,5.849170925395722,"[100, 200]","[2, 3]",0.12249956650336238
1281.019030738782,91.92266138977074,15.782336333638442,11.575124608674344,5.953587066581394,2626.4705256749417,1636,76.88225088855891,4.2701898546878105,"[100, 200]","[1, 3]",0.0
836.2459906891963,41.6920331278849,13.835316156501623,18.779005701025845,9.889252591042831,1501.3241619168793,1212,63.628436315732436,6.633185796680998,"[100, 200]","[2, 3]",0.0
596.8063848841495,72.81516535165665,13.94806380963687,9.395384194598982,9.608555226707256,1865.7211303767367,789,4.858743131747609,1.9610848826897067,"[100, 200]","[3, 1]",0.3105562789867146
1306.7854118729742,74.29414701588226,5.973821430658083,17.79497669360694,7.599427829320331,1907.3840239671854,694,87.64631477031249,4.149193921572179,"[100, 200]","[4, 3]",0.0
1445.6294917446571,36.6228652320795,14.278705469506212,7.346989907565799,7.98493922029726,1527.3668353050884,830,23.23284456456702,1.6175043859410319,"[100, 200]","[1, 3]",0.0
1160.7892341524062,81.29799133182469,5.737769660280847,13.574989764960668,5.769727954736012,1534.3943569909206,682,58.67284499739931,5.830813695485744,"[100, 200]","[3, 1]",0.0
971.3337943108027,97.3052617495996,18.5863030570218,13.594006145200117,9.992177245662184,1631.1928088607056,936,47.657598221537505,4.790522175767945,"[100, 200]","[3, 4]",0.0
1062.9832288031932,92.8339282963894,16.4912957179938,13.333676531510317,9.30556403593987,1322.119816408986,1369,51.53624214077099,2.9553160044930276,"[100, 200]","[3, 3]",0.0
654.2338683831099,88.91823237828874,5.11998566690948,11.980334738233433,4.752186022777376,1513.3449175101114,1988,22.42042129721215,4.822980612880409,"[100, 200]","[2, 3]",0.0003777420491200199
1340.0349576774283,44.667602958459874,19.59559028596834,14.582580767577843,8.54293763943544,1649.216327452317,714,26.764449071548363,8.145795590847097,"[100, 200]","[1, 3]",0.0
1478.6342803852126,30.44409024486871,13.362881859159286,12.315348738927952,3.255212621448152,1292.1453955893398,1000,26.263298423097115,6.837813154628301,"[100, 200]","[2, 2]",0.0
1403.1229597332695,76.03667805653177,8.365558483430323,11.9635824003858,8.91844529891271,1407.282399960323,793,59.283233626347794,4.795778181941696,"[100, 200]","[4, 3]",0.0
1269.006983908937,76.22755047435179,19.14509384528489,7.993251151338185,2.302598136044237,1613.9576545208006,837,26.650613434852502,4.006926907005218,"[100, 200]","[2, 4]",0.0
1017.5555630542106,45.06478411362266,9.717232221348656,11.748641146420933,7.266882011094673,2726.4494394660605,598,37.592702000896914,8.92116785566535,"[100, 200]","[1, 2]",0.0
711.5080740760475,25.085427257017976,18.969776648152433,19.304062377724915,5.996790625023514,1576.1910765902192,1271,17.71345597983947,9.67678611470571,"[100, 200]","[3, 3]",0.016432640057024592
699.498646767559,57.15176660574846,14.750045476669195,14.200698114202112,9.993727759437947,1830.7393760314858,964,63.78977856625908,9.048036578368993,"[100, 200]","[3, 2]",0.0
1056.2569983321923,33.7257840508661,14.698667664984379,17.984013816040765,2.823271288606307,1015.3966033836721,1565,47.79450460516764,7.733331001005943,"[100, 200]","[1, 2]",0.0
1383.098337417091,57.89901355307407,5.683832600541483,10.559652644823915,5.15201418738158,1027.7232865514234,590,5.9448006060277345,9.964614728347042,"[100, 200]","[1, 4]",0.28813674870502654
1182.976210503756,86.07838775760433,12.46791613586241,17.492368889746107,8.812865452224774,1325.1121994116206,1068,79.76764383456836,4.051875921307671,"[100, 200]","[4, 4]",0.0
1007.9776581593088,56.09350135846162,12.739140017855062,11.689596062607578,6.089452735477948,1286.4868424825258,1739,54.2177572151971,4.292468561144717,"[100, 200]","[2, 3]",0.0
1253.4639328956623,20.44684856781111,10.14780839728755,13.415419017376673,3.8525767667532573,1424.5673621688238,1127,81.2553517130076,6.15057380784731,"[100, 200]","[4, 2]",0.0
1185.0523458584576,58.01658357579064,16.387500311460467,14.380398692737556,7.69938852166348,1969.2116139140678,1519,51.82517495607616,4.340759668754643,"[100, 200]","[3, 3]",0.0
